151,24.6738925,118.1384106,20.589,2/15/17 09:54,2/15/17 09:54
152,24.67579222,118.1388289,20.825,2/15/17 09:55,2/15/17 09:54
153,24.67768028,118.1392156,21.025,2/15/17 09:55,2/15/17 09:55
154,24.67981278,118.1397667,21.244,2/15/17 09:55,2/15/17 09:55
155,24.68199417,118.1402542,21.499,2/15/17 09:55,2/15/17 09:55
156,24.68422417,118.1405394,21.744,2/15/17 09:56,2/15/17 09:55
157,24.68611611,118.1409325,21.908,2/15/17 09:56,2/15/17 09:56
158,24.68800806,118.1413225,22.188,2/15/17 09:56,2/15/17 09:56
159,24.68988694,118.1417567,22.403,2/15/17 09:56,2/15/17 09:56
160,24.69161917,118.1421756,22.595,2/15/17 09:57,2/15/17 09:56
161,24.69233139,118.1423194,22.763,2/15/17 09:57,2/15/17 09:57
162,24.69262278,118.1423767,22.798,2/15/17 09:57,2/15/17 09:57
163,24.69262278,118.1423767,22.809,2/15/17 09:57,2/15/17 09:57
164,24.69262278,118.1423767,22.809,2/15/17 09:58,2/15/17 09:57
165,24.69271472,118.142395,22.809,2/15/17 09:58,2/15/17 09:58
166,24.69291111,118.1424339,22.82,2/15/17 09:58,2/15/17 09:58
167,24.69352722,118.1425558,22.878,2/15/17 09:58,2/15/17 09:58
168,24.69309528,118.1420714,22.924,2/15/17 09:59,2/15/17 09:58
169,24.69148306,118.1417389,23.106,2/15/17 09:59,2/15/17 09:59
170,24.690345,118.1415106,23.315,2/15/17 09:59,2/15/17 09:59
171,24.68927333,118.1412894,23.444,2/15/17 09:59,2/15/17 09:59
172,24.688725,118.1411789,23.525,2/15/17 10:00,2/15/17 09:59
173,24.68870556,118.1405711,22.417,2/15/17 10:00,2/15/17 10:00
174,24.68871139,118.1402906,22.458,2/15/17 10:00,2/15/17 10:00
175,24.68872778,118.1397864,22.489,2/15/17 10:00,2/15/17 10:00
176,24.68876611,118.1386636,22.581,2/15/17 10:01,2/15/17 10:00
177,24.68881611,118.1372589,22.701,2/15/17 10:01,2/15/17 10:01
178,24.68885333,118.1359797,22.828,2/15/17 10:01,2/15/17 10:01
179,24.6888975,118.1349217,22.969,2/15/17 10:01,2/15/17 10:01
180,24.68877667,118.133445,23.108,2/15/17 10:02,2/15/17 10:01
181,24.68868639,118.1326347,23.179,2/15/17 10:02,2/15/17 10:02
182,24.68856361,118.131005,23.289,2/15/17 10:02,2/15/17 10:02
183,24.68850167,118.1295942,23.439,2/15/17 10:02,2/15/17 10:02
184,24.68849861,118.1283094,23.618,2/15/17 10:03,2/15/17 10:02
185,24.68849639,118.1277406,23.732,2/15/17 10:03,2/15/17 10:03
186,24.68846389,118.1271989,23.735,2/15/17 10:03,2/15/17 10:03
187,24.6884775,118.1256419,23.761,2/15/17 10:03,2/15/17 10:03
188,24.68846528,118.1241956,23.795,2/15/17 10:04,2/15/17 10:03
189,24.68846361,118.1226344,23.972,2/15/17 10:04,2/15/17 10:04
190,24.68847167,118.1209028,24.138,2/15/17 10:04,2/15/17 10:04
191,24.68841556,118.1191622,24.246,2/15/17 10:04,2/15/17 10:04
192,24.68847056,118.1172294,24.422,2/15/17 10:05,2/15/17 10:04
193,24.68846778,118.1154278,24.584,2/15/17 10:05,2/15/17 10:05
194,24.68846528,118.1139544,24.768,2/15/17 10:05,2/15/17 10:05
195,24.68846917,118.1122908,24.944,2/15/17 10:05,2/15/17 10:05
196,24.68847194,118.1106336,25.069,2/15/17 10:06,2/15/17 10:05
197,24.68849556,118.1084803,25.106,2/15/17 10:06,2/15/17 10:06
198,24.68948556,118.1083175,25.26,2/15/17 10:06,2/15/17 10:06
199,24.69059889,118.1083894,25.4,2/15/17 10:06,2/15/17 10:06
200,24.69167528,118.1084503,25.4,2/15/17 10:07,2/15/17 10:06
201,24.69250361,118.1084869,25.603,2/15/17 10:07,2/15/17 10:07
202,24.69434,118.1085633,25.75,2/15/17 10:07,2/15/17 10:07
203,24.69400139,118.1073522,25.912,2/15/17 10:07,2/15/17 10:07
204,24.69400139,118.1073522,26.049,2/15/17 10:08,2/15/17 10:07
205,24.69400139,118.1073522,26.141,2/15/17 10:08,2/15/17 10:08
206,24.69400139,118.1073522,26.461,2/15/17 10:08,2/15/17 10:08
207,24.69400139,118.1073522,26.474,2/15/17 10:08,2/15/17 10:08
208,24.69400139,118.1073522,26.474,2/15/17 10:09,2/15/17 10:08
209,24.69415,118.1078778,26.474,2/15/17 10:09,2/15/17 10:09
210,24.69433972,118.1085628,26.408,2/15/17 10:09,2/15/17 10:09
211,24.69375028,118.1085381,26.346,2/15/17 10:09,2/15/17 10:09
212,24.69272111,118.1084947,26.424,2/15/17 10:10,2/15/17 10:09
213,24.69159194,118.1084458,26.548,2/15/17 10:10,2/15/17 10:10
214,24.69045333,118.1083811,26.067,2/15/17 10:10,2/15/17 10:10
215,24.68927028,118.1083078,26.165,2/15/17 10:10,2/15/17 10:10
216,24.68840694,118.1082419,26.045,2/15/17 10:11,2/15/17 10:10
217,24.68840694,118.1095133,26.163,2/15/17 10:11,2/15/17 10:11
218,24.68840694,118.1099194,25.778,2/15/17 10:11,2/15/17 10:11
219,24.68840694,118.1099194,25.857,2/15/17 10:11,2/15/17 10:11
220,24.68840694,118.1099194,25.857,2/15/17 10:12,2/15/17 10:11
221,24.68840694,118.1099194,25.857,2/15/17 10:12,2/15/17 10:12
222,24.68840694,118.1099194,25.857,2/15/17 10:12,2/15/17 10:12
223,24.68840694,118.1099194,25.857,2/15/17 10:12,2/15/17 10:12
224,24.68840694,118.1099194,25.857,2/15/17 10:13,2/15/17 10:12
225,24.68840694,118.1099194,25.857,2/15/17 10:13,2/15/17 10:13
226,24.68842556,118.1235433,25.857,2/15/17 10:13,2/15/17 10:13
227,24.68842444,118.1239192,25.857,2/15/17 10:13,2/15/17 10:13
228,24.6884275,118.1253486,24.372,2/15/17 10:14,2/15/17 10:13
229,24.688437,118.127096,24.49,2/15/17 10:14,2/15/17 10:14
230,24.68843694,118.1270964,24.43,2/15/17 10:14,2/15/17 10:14
